korean,actual translation,Google translation,DeepL translation,bleurt_score,comet_score
"인도가 발전합니다, 첫 자료부터요.","This is India coming up, with the first data from India.","India is developing, starting from the first data.",,0.2865610718727112,0.815413773059845
"이건 미국입니다 진도가 빠릅니다, 돈도 더 많이 벌고요.","And this is the United States moving away here, earning more money.","This is America. Progress is fast, and you make more money.",,-0.3589012324810028,0.7876866459846497
조금 후에 중국이 저 구석에서부터 올라오는게 보이실겁니다.,And we will soon see China coming up in the very far end corner here.,"A little later, you will see China coming up from that corner.",,-0.040452077984809875,0.788586437702179
마오쩌둥이 건강해지면서 중국이 발전합니다 하지만 부자가 되지는 않고 있습니다.,"And it moves up with Mao Tse-Tung getting health, not getting so rich.","As Mao Zedong gets healthier, China develops, but he does not become rich.",,-0.1654532104730606,0.762887179851532
"자 마오쩌둥은 여기서 죽고, 덩샤오핑이 부를 가지고 옵니다","There he died, then Deng Xiaoping brings money.","So Mao Zedong dies here, and Deng Xiaoping brings his wealth.",,0.2186707854270935,0.8266499638557434
중국이 이쪽으로 움직이고 있어요,It moves this way over here.,China is moving this way,,-0.7250300645828247,0.7660680413246155
원들이 계속 저 위로 발전하고 있습니다 그리고 이것이 오늘날 세계의 모습입니다.,"And the bubbles keep moving up there, and this is what the world looks like today.",The circles keep developing up there and this is what the world looks like today.,,-0.2932949662208557,0.8370968699455261
미국을 한번 보지요.,Let us have a look at the United States.,Let's take a look at America.,,0.5173432230949402,0.9248649477958679
"이런 기능이 있어요. 세계에게 ""여기 멈춰있어""라고 말하고","We have a function here -- I can tell the world, ""Stay where you are.""","There is a function like this. Telling the world ""Stay here""",,0.17303001880645752,0.8291147351264954
"제가 미국만 -- 배경은 아직도 봐야죠, 이렇게 해놓고, 우리는 이제 뒤로 가겠습니다.","And I take the United States -- we still want to see the background -- I put them up like this, and now we go backwards.","Let me just look at the United States -- we still need to look at the background, let's put it like this, and now we'll go backwards.",,0.4211457371711731,0.767571747303009
여기 미국을 보시면 전체적인 추세의 오른쪽에 위치한걸 볼 수 있습니다.,And we can see that the United States goes to the right of the mainstream.,"If you look here in the United States, you can see that it's on the right side of the overall trend.",,-0.0878233015537262,0.767147958278656
미국은 항상 돈쪽에 있네요.,They are on the money side all the time.,America is always on the money side.,,-0.31607675552368164,0.8773526549339294
"1915년에, 미국은 인도의 이웃이였습니다. 현재, 현대적인 인도요.","And down in 1915, the United States was a neighbor of India -- present, contemporary India.","In 1915, the United States was India's neighbor. Today, modern India.",,0.4080980122089386,0.8282108306884766
"그 뜻은, 미국이 더 부유했지만 현재 인도보다 더 많은 아이들을 잃었다는 뜻입니다, 비례적으로요.","And that means United States was richer, but lost more kids than India is doing today, proportionally.","What that means is that even though America was richer, it now lost more children than India, proportionally.",,0.2860408425331116,0.8960300087928772
"여기를 한번 보세요, 오늘의 필리핀과 비교합니다.",And look here -- compare to the Philippines of today.,"Take a look here, compare it to today's Philippines.",,0.4239487051963806,0.8930870294570923
현재 필리핀은 미국이 1차대전을 치르고 있을 때와 거의 비슷한 규모의 경제를 갖고 있네요.,The Philippines of today has almost the same economy as the United States during the First World War.,"Currently, the Philippines has an economy of almost the same size as when the United States was fighting World War I.",,0.3930738568305969,0.9025397896766663
하지만 미국을 현재로 꽤나 불러와야 미국의 건강수준이 필리핀과 같은 수준이 되는 것을 볼수있어요.,But we have to bring United States forward quite a while to find the same health of the United States as we have in the Philippines.,"However, you have to bring the United States back to the present to see its health level reach the same level as the Philippines.",,0.21321700513362885,0.7976410388946533
"여기 1957년쯤에, 미국의 건강수준이 필리핀의 수준과 같습니다.","About 1957 here, the health of the United States is the same as the Philippines.","Here, around 1957, the level of health in America was equal to that in the Philippines.",,0.4617425799369812,0.8334004878997803
"이것이 바로 많은 사람들이 세계화라고 부르는 드라마인데, 아시아, 중동의 나라들, 중남미 에서 건강, 교육, 인적자원의 수준이 그 나라들의 경제 상황보다 앞서가고 있는 것입니다.","And this is the drama of this world which many call globalized, is that Asia, Arabic countries, Latin America, are much more ahead in being healthy, educated, having human resources than they are economically.","This is the drama that many people call globalization: the level of health, education, and human resources in countries in Asia, the Middle East, and Latin America are outpacing their economic conditions.",,-0.05398555099964142,0.7996596693992615
현재 개발도상국에서 일어나고 있는 일에는 전과는 다른 차이가 있지요.,There's a discrepancy in what's happening today in the emerging economies.,There is something different about what is happening in developing countries now than before.,,0.5301285982131958,0.8023198246955872
사회적 혜택과 사회적 발전이 경제발전보다 더 앞서나가고 있는 것입니다.,"There now, social benefits, social progress, are going ahead of economical progress.",Social benefits and social development are moving ahead of economic development.,,0.5504785776138306,0.8858831524848938
1957년의 미국은 오늘의 칠레와 같은 경제수준을 갖고 있었습니다.,And 1957 -- the United States had the same economy as Chile has today.,The United States in 1957 had the same economic level as Chile today.,,0.5026035904884338,0.9198282957077026
"그럼, 우리가 미국을 얼마나 많이 빨리감기 해야 현재 칠레가 가지고 있는 건강수준을 가지게 될까요?",And how long do we have to bring United States to get the same health as Chile has today?,"So, how many times would we have to fast forward the United States to have the level of health that Chile has now?",,0.34436219930648804,0.8072569370269775
아마 한 이정도... 2001년이나 2002년쯤에 와서야 미국은 칠레의 건강수준을 가집니다.,"I think we have to go, there -- we have 2001, or 2002 -- the United States has the same health as Chile.",Maybe something like this... It wasn't until around 2001 or 2002 that the United States had the health level of Chile.,,0.034666985273361206,0.7151911854743958
칠레가 따라잡네요!,Chile's catching up!,Chile is catching up!,,1.0635873079299927,0.9282237887382507
몇년 안에 칠레가 미국보다 더 높은 아동생존율을 가질 수도 있겠습니다.,Within some years Chile may have better child survival than the United States.,"In a few years, Chile may have a higher child survival rate than the United States.",,0.7252085208892822,0.9366520047187805
"이렇게 건강수준에서 30, 40년의 시간 차이가 벌어지게 되었다는 것은 정말 큰 변화입니다.","This is really a change, that you have this lag of more or less 30, 40 years' difference on the health.",It is a really big change to see a gap of 30 to 40 years in health levels.,,0.39418482780456543,0.8207088112831116
이런 변화의 바탕에는 교육수준도 있겠고,And behind the health is the educational level.,The level of education is also at the basis of these changes.,,-0.3427237272262573,0.7766614556312561
인프라와 관련된 많은 것도 있겠고 그리고 일반적 인적자원도 있겠지요.,"And there's a lot of infrastructure things, and general human resources are there.",There will be a lot of things related to infrastructure and general human resources.,,0.49546018242836,0.8579885363578796
한발 더 나가서 이번에는 세계의 변화의 속도가 얼마나 빠르게 움직여왔는지 보여드리고 싶습니다.,"Now we can take away this -- and I would like to show you the rate of speed, the rate of change, how fast they have gone.",I would like to go one step further and show how quickly the pace of change in the world has moved.,,0.18149174749851227,0.8107239603996277
"한번 1920년으로 가 보지요, 일본을 봅시다.","And we go back to 1920, and I want to look at Japan.",Let's go back to 1920 and look at Japan.,,0.6250340938568115,0.8843814730644226
그리고 스웨덴과 미국도 같이 보겠습니다.,And I want to look at Sweden and the United States.,Let's also look at Sweden and the United States.,,0.5143126249313354,0.8866963982582092
경주를 할수있는 무대를 마련하죠. 여기 노란색나는 포드와 그리고 저 빨간 도요타와 그리고 갈색의 볼보의 경주입니다.,"And I'm going to stage a race here between this sort of yellowish Ford here and the red Toyota down there, and the brownish Volvo.",We prepare a stage for racing. Here's a race between the yellow Ford and that red Toyota and the brown Volvo.,,0.07788695394992828,0.818090558052063
"자 시작합니다, 출발했습니다",And here we go. Here we go.,"Here we go, we're off",,-0.1817149817943573,0.8663001656532288
보시듯이 도요타가 저조한 출발을 합니다 미국의 포드가 저기서 길을 탈선하는군요,"The Toyota has a very bad start down here, you can see, and the United States Ford is going off-road there.","As you can see, Toyota is off to a slow start. Ford in the US is going off the rails there.",,-0.04625607281923294,0.7697308659553528
볼보는 아주 잘하고 있네요,And the Volvo is doing quite fine.,Volvo is doing very well.,,0.8340576887130737,0.9013200402259827
"이건 전쟁입니다. 도요타가 잠깐 도로를 탈선하는군요, 그리고 이젠 다시 도요타가 스웨덴보다 건강한 쪽에서 달립니다. 보이세요?","This is the war. The Toyota got off track, and now the Toyota is coming on the healthier side of Sweden -- can you see that?","This is war. Toyota goes off the road for a moment, and now Toyota is on the healthier side of Sweden again. Can you see it?",,0.5205961465835571,0.7940241694450378
이제 도요타가 스웨덴을 추월합니다 이제 스웨덴보다 건강하네요!,"And they are taking over Sweden, and they are now healthier than Sweden.",Toyota has now overtaken Sweden and is now healthier than Sweden!,,-0.4064856767654419,0.8447809815406799
그때 제가 볼보를 팔고 도요타를 샀죠,That's the part where I sold the Volvo and bought the Toyota.,That's when I sold my Volvo and bought a Toyota.,,0.6532193422317505,0.9059250950813293
이제 보시면 일본의 가속력이 엄청 빠른걸 보실수있어요,And now we can see that the rate of change was enormous in Japan.,"If you look now, you can see that Japan’s acceleration is very fast.",,-0.3342626988887787,0.7896935343742371
정말 빠르게 따라잡았지요.,They really caught up.,We caught up really quickly.,,0.42716628313064575,0.8992423415184021
그리고 이건 천천이 바뀝니다.,And this changes gradually.,And this changes all the time.,,0.49556103348731995,0.8752679228782654
세대를 거쳐서 봐야 이해할 수 있죠.,We have to look over generations to understand it.,You can understand it only after passing through generations.,,0.001102246344089508,0.8160308003425598
자 이제 여기서 제 가족의 역사를 보여드리려고 합니다. 이런 그래프들을 만들었는데요,And let me show you my own sort of family history -- we made these graphs here.,"Now, I'd like to show you my family's history here. I made these graphs",,0.403052419424057,0.8815032839775085
"똑 같은 그래프입니다, 돈이 아래쪽에, 건강은 여기, 아시겠죠?","And this is the same thing, money down there, and health, you know?","It's the same graph, money is at the bottom, health is here, okay?",,-0.25868797302246094,0.7375897765159607
제 가족을 보여드리지요.,And this is my family.,Let me show you my family.,,-0.20782281458377838,0.7814875841140747
"스웨덴의 1830년, 제 증조할머니의 증조할머니가 태어나셨어요.","This is Sweden, 1830, when my great-great-grandma was born.","In 1830 in Sweden, my great-grandmother's great-grandmother was born.",,0.3258400559425354,0.7017308473587036
스웨덴은 지금의 시에라 리온 같았습니다.,Sweden was like Sierra Leone today.,Sweden was like Sierra Leone today.,,1.07515287399292,0.9759271740913391
"1863년이 증조할머니가 태어나신 년도이고,","And this is when great-grandma was born, 1863.",1863 is the year my great-grandmother was born.,,0.4382241368293762,0.8910321593284607
그때 스웨덴은 지금의 모잠빅 같았지요.,And Sweden was like Mozambique.,"At that time, Sweden was like Mozambique today.",,0.21298269927501678,0.8891039490699768
그리고 1891년에 제 할머니가 태어나셨습니다.,"And this is when my grandma was born, 1891.","And in 1891, my grandmother was born.",,0.5380833745002747,0.8995316028594971
제가 어릴때 절 돌보아 주셨는데- 그러니까- 지금 저는 통계를 말씀드리는 것이 아니고 제 가족의 역사를 풀어내는 것인데요.,"She took care of me as a child, so I'm not talking about statistic now -- now it's oral history in my family.","He took care of me when I was young, and - I mean - I'm not talking about statistics, but I'm unraveling my family's history.",,-0.32179689407348633,0.7954213619232178
'할머니 검증' 이 이루어진 통계를 봤을 때 비로소 제가 통계를 믿게 되었죠.,"That's when I believe statistics, when it's grandma-verified statistics.",It was only when I saw the statistics that ‘grandmother verification’ was done that I started to believe in statistics.,,0.07241268455982208,0.788470983505249
제 생각엔 이게 역사적인 통계를 검증하는 가장 좋은 방법인 것 같습니다.,I think it's the best way of verifying historical statistics.,I think this is the best way to verify historical statistics.,,0.8870463371276855,0.9554529786109924
스웨덴은 가나 같았어요.,Sweden was like Ghana.,Sweden was like Ghana.,,1.1254122257232666,0.9848784804344177
아프리카의 사하라 사막 근방에서 벌어지는 이런 셀수없는 다양성을 보면 참 신기합니다.,It's interesting to see the enormous diversity within sub-Saharan Africa.,It's amazing to see this incredible diversity occurring near the Sahara Desert in Africa.,,0.38929104804992676,0.8390825390815735
"작년에 이야기 한 것이지만, 한번 더 하겠습니다. 저희 어머니는 이집트에서 태어나셨고, 저는.. 누구냐하면,","I told you last year, I'll tell you again, my mother was born in Egypt, and I -- who am I?","I said this last year, but I'll say it again. My mother was born in Egypt, and I...",,0.3595614433288574,0.8113179206848145
전 우리가족의 멕시코인입니다.,I'm the Mexican in the family.,My family is Mexican.,,0.6471757888793945,0.8014137148857117
그리고 제 딸은 칠레에서 태어났고 제 손녀딸은 싱가폴에서 태어났어요 싱가폴은 지구에서 가장 건강한 나라입니다.,"And my daughter, she was born in Chile, and the grand-daughter was born in Singapore, now the healthiest country on this Earth.",And my daughter was born in Chile and my granddaughter was born in Singapore. Singapore is the healthiest country on Earth.,,0.5803250074386597,0.8916127681732178
한 2-3년 전에 아동생존율에서 스웨덴을 추월했지요.,"It bypassed Sweden about two to three years ago, with better child survival.","About 2-3 years ago, we overtook Sweden in child survival rate.",,0.026411302387714386,0.8444123864173889
"아시겠지만, 싱가폴은 굉장히 작은 나라입니다.","But they're very small, you know?","As you know, Singapore is a very small country.",,-0.4741467833518982,0.7663219571113586
모두들 병원이 너무 가까이 있어서 숲속에 사는 우리 스웨덴 사람들은 도저히 이길수가 없죠.,They're so close to the hospital we can never beat them out in these forests.,Everyone is so close to the hospital that we Swedes who live in the woods just can't beat it.,,-0.15720143914222717,0.7557808756828308
하지면 싱가폴에 경의를 표합니다.,But homage to Singapore.,"If you do this, you will pay tribute to Singapore.",,-0.3380216360092163,0.6760491728782654
지금 싱가폴은 최고에요.,Singapore is the best one.,Singapore is the best right now.,,0.5262023210525513,0.8896945118904114
지금 이 모든 것이 다 좋은 이야기로 들리실 겁니다,Now this looks also like a very good story.,Now this all sounds like a good story.,,0.748080849647522,0.9137158989906311
"하지만 이 모두가 좋은 이야기가 될만큼 단순하지는 않습니다,","But it's not really that easy, that it's all a good story.","But not all of this is simple enough to make a good story,",,0.41380631923675537,0.8239253163337708
한가지 더 보여드려야 하는 것이 있지요.,Because I have to show you one of the other facilities.,There's one more thing I have to show you.,,-0.11890576779842377,0.7900792956352234
색깔을 변수로 한번 만들어볼게요 이제 제가 무엇을 선택할까요?,We can also make the color here represent the variable -- and what am I choosing here?,Let's make the color a variable. Now what should I choose?,,0.08303837478160858,0.8463618159294128
"인구당 톤으로의, 이산화탄소 배출량입니다.","Carbon-dioxide emission, metric ton per capita.",Carbon dioxide emissions in tons per capita.,,0.6543738842010498,0.9444266557693481
"지금보시는 것은 1962년입니다, 미국은 한사람당 16톤을 배출하고,","This is 1962, and United States was emitting 16 tons per person.","What you are seeing now is 1962. The United States emits 16 tons per person,",,0.028685353696346283,0.8032156229019165
중국은 0.6 톤을 배출합니다. 인도는 0.32톤을요.,"And China was emitting 0.6, and India was emitting 0.32 tons per capita.",China emits 0.6 tonnes. India's 0.32 tons.,,0.17339767515659332,0.8422083258628845
그럼 이게 시간이 지나면서 어떻게 바뀌었을까요?,And what happens when we moved on?,So how has this changed over time?,,0.41391241550445557,0.7895796895027161
"음, 부유해지고 건강해지는 이런 듣기 좋은 발전들은 모두 다 이산화탄소 배출이라는 댓가를 치루고서야 가능했습니다.","Well, you see the nice story of getting richer and getting healthier -- everyone did it at the cost of emission of carbon dioxide.","Well, all these nice-sounding advancements in becoming richer and healthier have come at the cost of carbon dioxide emissions.",,0.16281259059906006,0.8804284334182739
이 댓가를 치루지 않고 성취한 나라는 아직 없지요.,There is no one who has done it so far.,There is no country yet that has achieved this without paying this price.,,0.038327813148498535,0.7578376531600952
배출량에 관한 자료는 아직 다 업데이트 되지 않았습니다. 아직 따끈따끈한[새로운] 자료이기 때문이죠.,"And we don't have all the updated data any longer, because this is really hot data today.",Data on emissions have not yet been fully updated. Because it is still hot [new] material.,,-0.3319881558418274,0.6951932907104492
"자, 우린 2001년에 와있습니다.","And there we are, 2001.","Well, here we are in 2001.",,0.48194825649261475,0.9470222592353821
"제가 글로벌 리더들과 참석한 토론회에서 많은사람들이 그러더군요, 문제는 개발상도국들이 이산화탄소를 너무 많이 방출하는데 있다고요.","And in the discussion I attended with global leaders, you know, many say now the problem is that the emerging economies, they are getting out too much carbon dioxide.","In discussions I have attended with global leaders, many people have said that the problem is that developing countries are emitting too much carbon dioxide.",,0.5572969913482666,0.8612279295921326
"인도의 환경장관이 말했습니다 ""음, 당신들이 이 문제를 시작한겁니다.","The Minister of the Environment of India said, ""Well, you were the one who caused the problem.""","India's environment minister said, ""Well, you started this problem.",,0.35665440559387207,0.8258771300315857
"부자인 OECD 가입국들이 이 기후변화를 가지고왓습니다."" 하지만 저흰 당신들을 용서할께요",The OECD countries -- the high-income countries -- they were the ones who caused the climate change.,"The rich OECD countries brought this climate change on board."" But we will forgive you.",,-0.4446049630641937,0.6451361775398254
모르고 그랬으니까요.,"""But we forgive you, because you didn't know it.",Because I didn't know.,,-0.49221158027648926,0.6851221323013306
하지만 지금부터 우린 인구당으로 계산할꺼에요.,"But from now on, we count per capita.",But from now on we will calculate it per capita.,,0.5264279842376709,0.9547267556190491
지금부터 저흰 인구당으로 계산할께요.,From now on we count per capita.,"From now on, we will calculate it per capita.",,0.5032777190208435,0.9335775971412659
모두들 다 인구당 배출량으로 책임져야합니다.,"And everyone is responsible for the per capita emission.""",Everyone must take responsibility for their emissions per capita.,,0.5281832218170166,0.9036811590194702
이 자료는 인류는 환경 파괴없이 좋은 경제와 건강의 성장을 성취하지 못햇다는걸 보여줍니다.,"This really shows you, we have not seen good economic and health progress anywhere in the world without destroying the climate.",This data shows that humanity has not been able to achieve good economic and health growth without destroying the environment.,,0.39787477254867554,0.8835083842277527
이것이 바로 정말 변화대어야 하는것이죠.,And this is really what has to be changed.,This is what really needs to change.,,0.8063247203826904,0.9477913975715637
전 여러분들게 너무 긍정적인 인류의 이미지들을 보여줫다고 많은 비판을 받았습니다 하지만 전 이렇게 생각하지 않아요.,"I've been criticized for showing you a too positive image of the world, but I don't think it's like this.","I've been criticized a lot for showing you too positive images of humanity, but I don't think this way.",,0.37096863985061646,0.9028061032295227
세계는 상당이 어지러운 곳입니다.,The world is quite a messy place.,The world is quite a confusing place.,,0.7144913673400879,0.9268534779548645
이 소프트웨어는 Dollar Street이라 부릅니다.,This we can call Dollar Street.,This software is called Dollar Street.,,-0.0027918070554733276,0.8073545098304749
모든사람들이 이 길에 살고잇죠.,Everyone lives on this street here.,Everyone lives on this street.,,0.8999921679496765,0.9461376070976257
"여기서 버는것, 사람들이 살고잇는 숫자는 그들이 하루에 버는 돈입니다.",What they earn here -- what number they live on -- is how much they earn per day.,"What they earn here, the number of people living here, is how much they earn in a day.",,0.6245038509368896,0.8441779017448425
이 가족은 대략 1불정도를 하루에 법니다.,This family earns about one dollar per day.,This family earns approximately $1 per day.,,0.9356220364570618,0.9557737112045288
이 길을 따라 좀 올라가보면 하루에 2-3불정도 버는 가족을 찾을수잇읍니다.,"We drive up the street here, we find a family here which earns about two to three dollars a day.","If you go a little further up this road, you can find families earning about 2-3 dollars a day.",,0.3267679214477539,0.8615695238113403
조금 더 가보면 이 길의 첫 정원을 찾을수잇습니다. 이들은 10에서 50불을 벌고잇죠,"And we drive away here -- we find the first garden in the street, and they earn 10 to 50 dollars a day.","If you go a little further, you can find the first garden on this road. They're making 10 to 50 dollars.",,0.23620153963565826,0.7974540591239929
이사람들은 어떻게 사냐고요?,And how do they live?,How do these people live?,,0.7698180675506592,0.9571055769920349
여기 잠자리를보면 땅바닥에 카펫을 깔고 자는걸볼수 있습니다,"If we look at the bed here, we can see that they sleep on a rug on the floor.","If you look at the bed here, you can see that they sleep on a carpet on the ground.",,0.6262733936309814,0.8842087388038635
이게 빈곤선 입니다. 이 가족의 수입중 80%는 에너지와 음식 겨우 두가지를 충족하는데 쓰입니다.,"This is what poverty line is -- 80 percent of the family income is just to cover the energy needs, the food for the day.",This is the poverty line. 80% of this family's income goes towards just two things: energy and food.,,0.26537108421325684,0.8730892539024353
여긴 2-5불버는 가정입니다. 침대가 잇네요.,This is two to five dollars. You have a bed.,This is a family earning 2-5 dollars. There is a bed.,,-0.30949968099594116,0.7382193803787231
보시다싶이 훨신 좋은 침실이네요.,"And here it's a much nicer bedroom, you can see.","If you look at it, it's a much nicer bedroom.",,0.5194295048713684,0.7562509179115295
제가 이 강의를 IKEA에서 햇는데 바로 여기에 쇼파가 잇는걸 보고싶대요.,"I lectured on this for Ikea, and they wanted to see the sofa immediately here.",I gave this lecture at IKEA and they said they would like to see a sofa right here.,,0.40919578075408936,0.8513469099998474
이게 그 IKEA 쇼파입니다.,"And this is the sofa, how it will emerge from there.",This is the IKEA sofa.,,-0.8470917344093323,0.7083473801612854
"그리고 한가지 흥미로운것은, 여기 파노라마 포토를 둘러보면 가족이 아직도 땅바닥에 앉아잇는걸 볼수잇어요","And the interesting thing, when you go around here in the photo panorama, you see the family still sitting on the floor there.","And one interesting thing is, if you look at the panoramic photo here, you can see the family still sitting on the ground.",,0.47476500272750854,0.85453861951828
쇼파가 잇는데도 말이죠. 여기 부엌에 들어와 보시면 1-10불 버는 가족의 여자들의 하는일엔 별차이가 없다는걸 볼수있어요.,"Although there is a sofa, if you watch in the kitchen, you can see that the great difference for women does not come between one to 10 dollars.","Even though there is a sofa. If you come into the kitchen here, you can see that there is no difference in the work done by women in families earning 1 to 10 dollars.",,0.15896734595298767,0.788191020488739
"여기를 넘어서야, 좋은 환경을가진 가족들을 볼수있읍니다.","It comes beyond here, when you really can get good working conditions in the family.",Only after going beyond here can you see families in good environments.,,-0.004441052675247192,0.7799574732780457
그리고 정말 큰 차이점을 볼려면 화장실을 둘러봐야죠.,"And if you really want to see the difference, you look at the toilet over here.","And to really see the big difference, you have to look around the bathroom.",,0.4331510663032532,0.841094434261322
"이것도 바뀔수잇고, 이것도.",This can change. This can change.,"This too can change, this too.",,0.20878949761390686,0.7604094743728638
모든 사진들은 아프리카에서 온거에요 더 향상될수도 있죠.,"These are all pictures and images from Africa, and it can become much better.",All photos are from Africa and could be improved.,,0.350085973739624,0.8272691965103149
우린 가난에서 해방될수 있읍니다.,We can get out of poverty.,We can be free from poverty.,,0.6745047569274902,0.92724609375
제 자신의 리서치는 IT나 이런것들의 관한것은 아니였읍니다.,My own research has not been in IT or anything like this.,My own research wasn't about IT or anything like that.,,0.534883975982666,0.9497922658920288
전 20년동안 기근의 문턱에 있는 아프리카 농부들을 인터뷰 했습니다.,I spent 20 years in interviews with African farmers who were on the verge of famine.,"For 20 years, I've been interviewing African farmers on the brink of famine.",,0.560319185256958,0.9023342132568359
그리고 이게 농부들의 필요를 연구한 결과입니다.,And this is the result of the farmers-needs research.,And this is the result of studying the needs of farmers.,,0.6162041425704956,0.9136986136436462
이 사진의 한가지 좋은점은 누가 연구원인지 안보인다는거죠,The nice thing here is that you can't see who are the researchers in this picture.,One good thing about this photo is that you can't see who the researcher is.,,0.6476786136627197,0.9093730449676514
그게 연구가 사회를 위한 도구가 되는거죠. 그 사람들과 정말로 같이 살때요.,That's when research functions in poor societies -- you must really live with the people.,That's what makes research a tool for society. When you really live with those people.,,0.18179583549499512,0.814794659614563
가난 안에서 모든것은 생존을 위함 입니다.,"When you're in poverty, everything is about survival.","In poverty, everything is about survival.",,0.4440380930900574,0.9156934022903442
배를 채울 음식을 위함이죠.,It's about having food.,It's for food that will fill your stomach.,,-0.31895145773887634,0.6918419003486633
"여기 젊은 두명의 농사꾼들은, 이젠 소녀들이죠, 부모님이 HIV와 AIDS로 돌아가셔서 스스로 농학자들과 토론합니다.","And these two young farmers, they are girls now -- because the parents are dead from HIV and AIDS -- they discuss with a trained agronomist.","Here are two young farmers, now girls, whose parents died of HIV and AIDS, who themselves discuss with agronomists.",,0.17069153487682343,0.8223302364349365
여기잇는 Junatanbe Kumbira는 말라위에서 가장 뛰어난 농학자중 한사람입니다 지금 그는 어떤 종류의 카사바를 심을지 토론중입니다. 카사바는 인류가 찾은 가장 뛰어난 햇빛을 음식으로 바꾸는 식물입니다.,"This is one of the best agronomists in Malawi, Junatambe Kumbira, and he's discussing what sort of cassava they will plant -- the best converter of sunshine to food that man has found.","Junatanbe Kumbira, one of Malawi's leading agronomists, is now debating what kind of cassava to plant. Cassava is one of the best plants known to mankind that converts sunlight into food.",,0.2434772402048111,0.8366496562957764
보시다싶이 농사꾼들은 간절이 그의 조언을 받길 원하죠. 가난 안에서 살아남아야 하니까요.,"And they are very, very eagerly interested to get advice, and that's to survive in poverty.","As you can see, farmers desperately want to receive his advice. Because we have to survive in poverty.",,-0.02256682515144348,0.7611231207847595
그게 한가지 이유입니다.,That's one context.,That's one reason.,,0.13776732981204987,0.8889307379722595
가난에서 나오는건 또 다른예기죠.,Getting out of poverty.,Coming out of poverty is another story.,,-0.06583210825920105,0.823043167591095
"저 여자가 이렇게 말하더군요. ""저희에게 과학기술을 주세요.","The women told us one thing. ""Get us technology.",That woman said this. “Give us science and technology.,,0.3486536741256714,0.8525981307029724
우린 이 절구가 너무 실어요. 몇시간씩 걸린다구요.,"We hate this mortar, to stand hours and hours.",We are very tired of this mortar. It takes several hours.,,-0.22333532571792603,0.5832327008247375
"밀가루를 갈게 저희에게 방앗간을 주세요 그럼 나머지는 저희가 알아서 해결할께요.""","Get us a mill so that we can mill our flour, then we will be able to pay for the rest ourselves.""","“Give us the mill to grind the flour, and we’ll take care of the rest.”",,0.2534978985786438,0.8161116242408752
과학기술은 우리를 가난에서 구해낼수있습니다. 하지만 시장이 있어야 가난에서 벗어날수있죠.,"Technology will bring you out of poverty, but there's a need for a market to get away from poverty.",Science and technology can save us from poverty. But you can only escape poverty if there is a market.,,0.27989861369132996,0.8678835034370422
"이제 이 여자는 아주 기쁩니다, 그녀의 곡물을 시장에 가져가요.","And this woman is very happy now, bringing her products to the market.","Now this woman is very happy, taking her grain to the market.",,0.18770451843738556,0.8581808805465698
그리고 그녀는 사회가 교육을 위해 투자한다는것에 정말 감사합니다. 숫자를 셀수있으면 시장에서 장사할때 사기를 안당하잔아요.,"But she's very thankful for the public investment in schooling so she can count, and won't be cheated when she reaches the market.","And she's really grateful that society is investing in education. If you can count numbers, you won't get scammed when doing business in the market.",,-0.1963454633951187,0.8389819264411926
그녀는 그녀의 자식이 건강하길 바랍니다 그래야 집이아닌 시장에 나갈수 있으니까요,"She wants her kid to be healthy, so she can go to the market and doesn't have to stay home.",She wants her children to be healthy so they can go to the market instead of home.,,0.44576868414878845,0.837988018989563
그리고 그녀는 인프라도 원합니다. 포장된도로가 좋잔아요.,And she wants the infrastructure -- it is nice with a paved road.,"And she wants infrastructure, too. I like paved roads.",,0.19019195437431335,0.874484121799469
신용으로 살수있는 물건들도 있습니다.,It's also good with credit.,There are also items that can be purchased with credit.,,-0.1004873663187027,0.7271138429641724
마이크로 크레딧(Micro-credit)이 그녀에게 자전거도 줬어요.,"Micro-credits gave her the bicycle, you know.",Micro-credit also gave her a bicycle.,,0.4733034372329712,0.8725095391273499
그리고 정보가 시장에 언제 어떤 물건을가지고 갈지도 말해줍니다.,And information will tell her when to go to market with which product.,And the information tells us when and what products to bring to the market.,,0.30792102217674255,0.8388526439666748
여러분들은 할수있읍니다.,You can do this.,You can do it.,,0.9595085382461548,0.9518234133720398
아프리카에서 제 20년 경험이 말해준건 불가능 할것같은 것들이 가능하다는 겁니다.,I find my experience from 20 years of Africa is that the seemingly impossible is possible.,What my 20 years of experience in Africa has taught me is that the seemingly impossible is possible.,,0.44396552443504333,0.9057031273841858
아프리카는 결코 못한게 아니에요.,Africa has not done bad.,Africa has never failed.,,0.502867579460144,0.8366851210594177
50년만에 중세기 이전의 상태에서 작동하는 나라와 국가가 있는 100년전 유럽으로 성장했습니다.,"In 50 years they've gone from a pre-Medieval situation to a very decent 100-year-ago Europe, with a functioning nation and state.","In just 50 years it has grown from its pre-medieval state to the Europe it was 100 years ago, with countries and nations functioning.",,0.1961221992969513,0.8041744828224182
전 섭사하란 아프리카가 최근 50년간 세계에서 가장 잘 해왓다고 말합니다.,I would say that sub-Saharan Africa has done best in the world during the last 50 years.,I say Africa has done the best in the world over the past 50 years.,,0.5591379404067993,0.8868464827537537
